edrpou,month,budget_limit,packet
08991666,4,98264.55,27
08991192,4,252680.27,27
08991893,4,530628.58,27
27535366,4,218989.57,27
13183057,4,71311.99,27
21670935,4,145993.05,27
00991531,4,168453.52,27
08991622,4,67381.41,27
06991521,4,266718.07,27
04945986,4,34532.97,27
05111510,4,28075.59,27
33209197,4,84226.76,27
02991233,4,425345.13,27
01991544,4,182491.31,27
01991037,4,140377.93,27
01991328,4,482900.08,27
07945786,4,144027.76,27
05891829,4,210566.9,27
03891362,4,126340.14,27
00002856,4,42113.38,27
21131627,4,33690.7,27
01845910,4,34813.73,27
01991533,4,25829.54,27
03991088,4,121567.29,27
05991033,4,15441.57,27
06991091,4,112302.34,27
09002938,4,19652.91,27
40852781,4,1130884.61,27
47772192,4,308831.45,27
07991728,4,18249.13,27
27355090,4,764498.21,27
03002657,4,370597.74,27
03945886,4,209163.12,27
02891263,4,21056.69,27
01991249,4,83665.25,27
08021443,4,109494.79,27
00002812,4,758040.82,27
31498178,4,970292.25,27
27816685,4,176876.19,27
08945248,4,883257.94,27
26793802,4,172384.1,27
32480741,4,821210.89,27
06945438,4,261945.22,27
03923139,4,142343.22,27
25593378,4,631700.69,27
34246015,4,4127111.15,27
05772446,4,336907.03,27
02772645,4,259699.17,27
07991340,4,112302.34,27
07991437,4,23864.25,27
03212657,4,284686.44,27
29670411,4,701889.65,27
05111607,4,112302.34,27
05891754,4,673814.07,27
04891472,4,70188.96,27
26531455,4,334099.47,27
05991228,4,16003.08,27
02454230,4,106687.23,27
05845045,4,61485.53,27
28670744,4,56151.17,27
07903968,4,932670.97,27
07991589,4,659776.27,27
08002235,4,437979.14,27
02703035,4,154415.72,27
00933570,4,56151.17,27
05772047,4,58958.73,27
46433195,4,168453.52,27
32466910,4,505360.55,27
01891951,4,126901.65,27
02891424,4,291986.09,27
01991749,4,434890.83,27
04772541,4,140377.93,27
04002701,4,44920.94,27
22210227,4,634227.49,27
02111310,4,47728.5,27
02891986,4,216182.01,27
02254484,4,54747.39,27
09891579,4,12634.01,27
25650113,4,8422.68,27
00845745,4,57554.95,27
07055936,4,88718.85,27
42892300,4,42113.38,27
36601661,4,105283.45,27
39789488,4,37059.77,27
01991566,4,17687.62,27
35044809,4,182491.31,27
08021044,4,88438.1,27
01991608,4,244257.6,27
00945686,4,239765.5,27
27216332,4,47728.5,27
05002456,4,196529.1,27
38789750,4,241450.04,27
07454035,4,84226.76,27
04002551,4,446121.06,27
04445863,4,27233.32,27
33468747,4,196529.1,27
08991514,4,76927.11,27
04991367,4,165645.96,27
07021441,4,203548.0,27
47902368,4,17406.86,27
00991822,4,140377.93,27
04991335,4,30883.14,27
02991427,4,176876.19,27
29311024,4,33129.19,27
00991132,4,8422.68,27
37133217,4,25268.03,27
28302590,4,32848.44,27
05002683,4,168453.52,27
37339063,4,51939.83,27
01440202,4,650230.57,27
06991845,4,449209.38,27
46143835,4,126340.14,27
41702685,4,0.0,27
01002706,4,196529.1,27
38916217,4,1123023.44,27
08002310,4,224604.69,27
05891052,4,1123023.44,27
09991646,5,982645.51,27
25865503,5,308831.45,27
05002855,5,280755.86,27
00891722,5,14037.79,27
08891317,5,203828.75,27
06945471,5,128024.67,27
06991737,5,351787.09,27
14324732,5,151608.16,27
05002564,5,5615.12,27
00945448,5,87595.83,27
05991940,5,196529.1,27
25865902,5,16845.35,27
02991438,5,37902.04,27
03891254,5,589587.31,27
04534906,5,98826.06,27
05991552,5,161434.62,27
00891550,5,147396.83,27
09991214,5,238642.48,27
05002013,5,210566.9,27
01102310,5,168453.52,27
08945338,5,1179174.62,27
06991435,5,103879.67,27
04891331,5,80015.42,27
01891444,5,168453.52,27
01991491,5,210566.9,27
06891346,5,32286.92,27
09945023,5,140377.93,27
03002798,5,84226.76,27
01945673,5,533436.14,27
06002167,5,56151.17,27
09002949,5,16845.35,27
04002313,5,679429.18,27
04891246,5,421133.79,27
00002100,5,36498.26,27
09772141,5,42113.38,27
09991399,5,105283.45,27
09603070,5,157223.28,27
07002136,5,199336.66,27
03002161,5,60643.27,27
07821205,5,505360.55,27
02923062,5,207759.34,27
00002823,5,281598.13,27
02991191,5,6738.14,27
05145412,5,63170.07,27
11424621,5,112302.34,27
00803627,5,140377.93,27
09991884,5,308831.45,27
03002635,5,30883.14,27
04772843,5,56151.17,27
00891429,5,2246046.89,27
02991385,5,94053.21,27
09991366,5,126340.14,27
09945887,5,203267.24,27
06333281,5,25268.03,27
08891914,5,182491.31,27
08933888,5,14037.79,27
09845344,5,336907.03,27
06845241,5,115671.41,27
06891130,5,21056.69,27
08991234,5,23864.25,27
01002071,5,140377.93,27
08002903,5,5615.12,27
26571212,5,196529.1,27
01002803,5,293389.87,27
01991681,5,70188.96,27
04891622,5,463247.17,27
07991102,5,1209777.0,27
07945387,5,30321.63,27
03002937,5,43797.91,27
28332614,5,190913.98,27
06002350,5,44920.94,27
05002575,5,56712.68,27
05002703,5,2807.56,27
37747685,5,47728.5,27
01584903,5,303216.33,27
00055966,5,336907.03,27
00155894,5,84788.27,27
00002929,5,229658.29,27
05991843,5,252680.27,27
04891138,5,280755.86,27
08002041,5,70188.96,27
04002746,5,61766.29,27
02891074,5,553931.31,27
03891631,5,168453.52,27
05991735,5,238642.48,27
41630554,5,107248.74,27
02991266,5,238642.48,27
03991817,5,547473.93,27
20884205,5,70188.96,27
01002362,5,7861.16,27
42740158,5,128305.43,27
09891535,5,64573.85,27
06935768,5,127743.92,27
00891237,5,39867.33,27
06991532,5,115109.9,27
02991590,5,17968.37,27
08991666,5,98264.55,27
08991192,5,252680.27,27
08991893,5,530628.58,27
27535366,5,218989.57,27
13183057,5,71311.99,27
21670935,5,145993.05,27
00991531,5,168453.52,27
08991622,5,67381.41,27
06991521,5,266718.07,27
04945986,5,34532.97,27
05111510,5,28075.59,27
33209197,5,84226.76,27
02991233,5,425345.13,27
01991544,5,182491.31,27
01991037,5,140377.93,27
01991328,5,482900.08,27
07945786,5,144027.76,27
05891829,5,210566.9,27
03891362,5,126340.14,27
00002856,5,42113.38,27
21131627,5,33690.7,27
01845910,5,34813.73,27
01991533,5,25829.54,27
03991088,5,121567.29,27
05991033,5,15441.57,27
06991091,5,112302.34,27
09002938,5,19652.91,27
40852781,5,1130884.61,27
47772192,5,308831.45,27
07991728,5,18249.13,27
27355090,5,764498.21,27
03002657,5,370597.74,27
03945886,5,209163.12,27
02891263,5,21056.69,27
01991249,5,83665.25,27
08021443,5,109494.79,27
00002812,5,758040.82,27
31498178,5,970292.25,27
27816685,5,176876.19,27
08945248,5,883257.94,27
26793802,5,172384.1,27
32480741,5,821210.89,27
06945438,5,261945.22,27
03923139,5,142343.22,27
25593378,5,631700.69,27
34246015,5,4127111.15,27
05772446,5,336907.03,27
02772645,5,259699.17,27
07991340,5,112302.34,27
07991437,5,23864.25,27
03212657,5,284686.44,27
29670411,5,701889.65,27
05111607,5,112302.34,27
05891754,5,673814.07,27
04891472,5,70188.96,27
26531455,5,334099.47,27
05991228,5,16003.08,27
02454230,5,106687.23,27
05845045,5,61485.53,27
28670744,5,56151.17,27
07903968,5,932670.97,27
07991589,5,659776.27,27
08002235,5,437979.14,27
02703035,5,154415.72,27
00933570,5,56151.17,27
05772047,5,58958.73,27
46433195,5,168453.52,27
32466910,5,505360.55,27
01891951,5,126901.65,27
02891424,5,291986.09,27
01991749,5,434890.83,27
04772541,5,140377.93,27
04002701,5,44920.94,27
22210227,5,634227.49,27
02111310,5,47728.5,27
02891986,5,216182.01,27
02254484,5,54747.39,27
09891579,5,12634.01,27
25650113,5,8422.68,27
00845745,5,57554.95,27
07055936,5,88718.85,27
42892300,5,42113.38,27
36601661,5,105283.45,27
39789488,5,37059.77,27
01991566,5,17687.62,27
35044809,5,182491.31,27
08021044,5,88438.1,27
01991608,5,244257.6,27
00945686,5,239765.5,27
27216332,5,47728.5,27
05002456,5,196529.1,27
38789750,5,241450.04,27
07454035,5,84226.76,27
04002551,5,446121.06,27
04445863,5,27233.32,27
33468747,5,196529.1,27
08991514,5,76927.11,27
04991367,5,165645.96,27
07021441,5,203548.0,27
47902368,5,17406.86,27
00991822,5,140377.93,27
04991335,5,30883.14,27
02991427,5,176876.19,27
29311024,5,33129.19,27
00991132,5,8422.68,27
37133217,5,25268.03,27
28302590,5,32848.44,27
05002683,5,168453.52,27
37339063,5,51939.83,27
01440202,5,650230.57,27
06991845,5,449209.38,27
46143835,5,126340.14,27
41702685,5,0.0,27
01002706,5,196529.1,27
38916217,5,1123023.44,27
08002310,5,224604.69,27
05891052,5,1123023.44,27
09991646,6,982645.51,27
25865503,6,308831.45,27
05002855,6,280755.86,27
00891722,6,14037.79,27
08891317,6,203828.75,27
06945471,6,128024.67,27
06991737,6,351787.09,27
14324732,6,151608.16,27
05002564,6,5615.12,27
00945448,6,87595.83,27
05991940,6,196529.1,27
25865902,6,16845.35,27
02991438,6,37902.04,27
03891254,6,589587.31,27
04534906,6,98826.06,27
05991552,6,161434.62,27
00891550,6,147396.83,27
09991214,6,238642.48,27
05002013,6,210566.9,27
01102310,6,168453.52,27
08945338,6,1179174.62,27
06991435,6,103879.67,27
04891331,6,80015.42,27
01891444,6,168453.52,27
01991491,6,210566.9,27
06891346,6,32286.92,27
09945023,6,140377.93,27
03002798,6,84226.76,27
01945673,6,533436.14,27
06002167,6,56151.17,27
09002949,6,16845.35,27
04002313,6,679429.18,27
04891246,6,421133.79,27
00002100,6,36498.26,27
09772141,6,42113.38,27
09991399,6,105283.45,27
09603070,6,157223.28,27
07002136,6,199336.66,27
03002161,6,60643.27,27
07821205,6,505360.55,27
02923062,6,207759.34,27
00002823,6,281598.13,27
02991191,6,6738.14,27
05145412,6,63170.07,27
11424621,6,112302.34,27
00803627,6,140377.93,27
09991884,6,308831.45,27
03002635,6,30883.14,27
04772843,6,56151.17,27
00891429,6,2246046.89,27
02991385,6,94053.21,27
09991366,6,126340.14,27
09945887,6,203267.24,27
06333281,6,25268.03,27
08891914,6,182491.31,27
08933888,6,14037.79,27
09845344,6,336907.03,27
06845241,6,115671.41,27
06891130,6,21056.69,27
08991234,6,23864.25,27
01002071,6,140377.93,27
08002903,6,5615.12,27
26571212,6,196529.1,27
01002803,6,293389.87,27
01991681,6,70188.96,27
04891622,6,463247.17,27
07991102,6,1209777.0,27
07945387,6,30321.63,27
03002937,6,43797.91,27
28332614,6,190913.98,27
06002350,6,44920.94,27
05002575,6,56712.68,27
05002703,6,2807.56,27
37747685,6,47728.5,27
01584903,6,303216.33,27
00055966,6,336907.03,27
00155894,6,84788.27,27
00002929,6,229658.29,27
05991843,6,252680.27,27
04891138,6,280755.86,27
08002041,6,70188.96,27
04002746,6,61766.29,27
02891074,6,553931.31,27
03891631,6,168453.52,27
05991735,6,238642.48,27
41630554,6,107248.74,27
02991266,6,238642.48,27
03991817,6,547473.93,27
20884205,6,70188.96,27
01002362,6,7861.16,27
42740158,6,128305.43,27
09891535,6,64573.85,27
06935768,6,127743.92,27
00891237,6,39867.33,27
06991532,6,115109.9,27
02991590,6,17968.37,27
08991666,6,98264.55,27
08991192,6,252680.27,27
08991893,6,530628.58,27
27535366,6,218989.57,27
13183057,6,71311.99,27
21670935,6,145993.05,27
00991531,6,168453.52,27
08991622,6,67381.41,27
06991521,6,266718.07,27
04945986,6,34532.97,27
05111510,6,28075.59,27
33209197,6,84226.76,27
02991233,6,425345.13,27
01991544,6,182491.31,27
01991037,6,140377.93,27
01991328,6,482900.08,27
07945786,6,144027.76,27
05891829,6,210566.9,27
03891362,6,126340.14,27
00002856,6,42113.38,27
21131627,6,33690.7,27
01845910,6,34813.73,27
01991533,6,25829.54,27
03991088,6,121567.29,27
05991033,6,15441.57,27
06991091,6,112302.34,27
09002938,6,19652.91,27
40852781,6,1130884.61,27
47772192,6,308831.45,27
07991728,6,18249.13,27
27355090,6,764498.21,27
03002657,6,370597.74,27
03945886,6,209163.12,27
02891263,6,21056.69,27
01991249,6,83665.25,27
08021443,6,109494.79,27
00002812,6,758040.82,27
31498178,6,970292.25,27
27816685,6,176876.19,27
08945248,6,883257.94,27
26793802,6,172384.1,27
32480741,6,821210.89,27
06945438,6,261945.22,27
03923139,6,142343.22,27
25593378,6,631700.69,27
34246015,6,4127111.15,27
05772446,6,336907.03,27
02772645,6,259699.17,27
07991340,6,112302.34,27
07991437,6,23864.25,27
03212657,6,284686.44,27
29670411,6,701889.65,27
05111607,6,112302.34,27
05891754,6,673814.07,27
04891472,6,70188.96,27
26531455,6,334099.47,27
05991228,6,16003.08,27
02454230,6,106687.23,27
05845045,6,61485.53,27
28670744,6,56151.17,27
07903968,6,932670.97,27
07991589,6,659776.27,27
08002235,6,437979.14,27
02703035,6,154415.72,27
00933570,6,56151.17,27
05772047,6,58958.73,27
46433195,6,168453.52,27
32466910,6,505360.55,27
01891951,6,126901.65,27
02891424,6,291986.09,27
01991749,6,434890.83,27
04772541,6,140377.93,27
04002701,6,44920.94,27
22210227,6,634227.49,27
02111310,6,47728.5,27
02891986,6,216182.01,27
02254484,6,54747.39,27
09891579,6,12634.01,27
25650113,6,8422.68,27
00845745,6,57554.95,27
07055936,6,88718.85,27
42892300,6,42113.38,27
36601661,6,105283.45,27
39789488,6,37059.77,27
01991566,6,17687.62,27
35044809,6,182491.31,27
08021044,6,88438.1,27
01991608,6,244257.6,27
00945686,6,239765.5,27
27216332,6,47728.5,27
05002456,6,196529.1,27
38789750,6,241450.04,27
07454035,6,84226.76,27
04002551,6,446121.06,27
04445863,6,27233.32,27
33468747,6,196529.1,27
08991514,6,76927.11,27
04991367,6,165645.96,27
07021441,6,203548.0,27
47902368,6,17406.86,27
00991822,6,140377.93,27
04991335,6,30883.14,27
02991427,6,176876.19,27
29311024,6,33129.19,27
00991132,6,8422.68,27
37133217,6,25268.03,27
28302590,6,32848.44,27
05002683,6,168453.52,27
37339063,6,51939.83,27
01440202,6,650230.57,27
06991845,6,449209.38,27
46143835,6,126340.14,27
41702685,6,0.0,27
01002706,6,196529.1,27
38916217,6,1123023.44,27
08002310,6,224604.69,27
05891052,6,1123023.44,27
09991646,7,982645.51,27
25865503,7,308831.45,27
05002855,7,280755.86,27
00891722,7,14037.79,27
08891317,7,203828.75,27
06945471,7,128024.67,27
06991737,7,351787.09,27
14324732,7,151608.16,27
05002564,7,5615.12,27
00945448,7,87595.83,27
05991940,7,196529.1,27
25865902,7,16845.35,27
02991438,7,37902.04,27
03891254,7,589587.31,27
04534906,7,98826.06,27
05991552,7,161434.62,27
00891550,7,147396.83,27
09991214,7,238642.48,27
05002013,7,210566.9,27
01102310,7,168453.52,27
08945338,7,1179174.62,27
06991435,7,103879.67,27
04891331,7,80015.42,27
01891444,7,168453.52,27
01991491,7,210566.9,27
06891346,7,32286.92,27
09945023,7,140377.93,27
03002798,7,84226.76,27
01945673,7,533436.14,27
06002167,7,56151.17,27
09002949,7,16845.35,27
04002313,7,679429.18,27
04891246,7,421133.79,27
00002100,7,36498.26,27
09772141,7,42113.38,27
09991399,7,105283.45,27
09603070,7,157223.28,27
07002136,7,199336.66,27
03002161,7,60643.27,27
07821205,7,505360.55,27
02923062,7,207759.34,27
00002823,7,281598.13,27
02991191,7,6738.14,27
05145412,7,63170.07,27
11424621,7,112302.34,27
00803627,7,140377.93,27
09991884,7,308831.45,27
03002635,7,30883.14,27
04772843,7,56151.17,27
00891429,7,2246046.89,27
02991385,7,94053.21,27
09991366,7,126340.14,27
09945887,7,203267.24,27
06333281,7,25268.03,27
08891914,7,182491.31,27
08933888,7,14037.79,27
09845344,7,336907.03,27
06845241,7,115671.41,27
06891130,7,21056.69,27
08991234,7,23864.25,27
01002071,7,140377.93,27
08002903,7,5615.12,27
26571212,7,196529.1,27
01002803,7,293389.87,27
01991681,7,70188.96,27
04891622,7,463247.17,27
07991102,7,1209777.0,27
07945387,7,30321.63,27
03002937,7,43797.91,27
28332614,7,190913.98,27
06002350,7,44920.94,27
05002575,7,56712.68,27
05002703,7,2807.56,27
37747685,7,47728.5,27
01584903,7,303216.33,27
00055966,7,336907.03,27
00155894,7,84788.27,27
00002929,7,229658.29,27
05991843,7,252680.27,27
04891138,7,280755.86,27
08002041,7,70188.96,27
04002746,7,61766.29,27
02891074,7,553931.31,27
03891631,7,168453.52,27
05991735,7,238642.48,27
41630554,7,107248.74,27
02991266,7,238642.48,27
03991817,7,547473.93,27
20884205,7,70188.96,27
01002362,7,7861.16,27
42740158,7,128305.43,27
09891535,7,64573.85,27
06935768,7,127743.92,27
00891237,7,39867.33,27
06991532,7,115109.9,27
02991590,7,17968.37,27
08991666,7,98264.55,27
08991192,7,252680.27,27
08991893,7,530628.58,27
27535366,7,218989.57,27
13183057,7,71311.99,27
21670935,7,145993.05,27
00991531,7,168453.52,27
08991622,7,67381.41,27
06991521,7,266718.07,27
04945986,7,34532.97,27
05111510,7,28075.59,27
33209197,7,84226.76,27
02991233,7,425345.13,27
01991544,7,182491.31,27
01991037,7,140377.93,27
01991328,7,482900.08,27
07945786,7,144027.76,27
05891829,7,210566.9,27
03891362,7,126340.14,27
00002856,7,42113.38,27
21131627,7,33690.7,27
01845910,7,34813.73,27
01991533,7,25829.54,27
03991088,7,121567.29,27
05991033,7,15441.57,27
06991091,7,112302.34,27
09002938,7,19652.91,27
40852781,7,1130884.61,27
47772192,7,308831.45,27
07991728,7,18249.13,27
27355090,7,764498.21,27
03002657,7,370597.74,27
03945886,7,209163.12,27
02891263,7,21056.69,27
01991249,7,83665.25,27
08021443,7,109494.79,27
00002812,7,758040.82,27
31498178,7,970292.25,27
27816685,7,176876.19,27
08945248,7,883257.94,27
26793802,7,172384.1,27
32480741,7,821210.89,27
06945438,7,261945.22,27
03923139,7,142343.22,27
25593378,7,631700.69,27
34246015,7,4127111.15,27
05772446,7,336907.03,27
02772645,7,259699.17,27
07991340,7,112302.34,27
07991437,7,23864.25,27
03212657,7,284686.44,27
29670411,7,701889.65,27
05111607,7,112302.34,27
05891754,7,673814.07,27
04891472,7,70188.96,27
26531455,7,334099.47,27
05991228,7,16003.08,27
02454230,7,106687.23,27
05845045,7,61485.53,27
28670744,7,56151.17,27
07903968,7,932670.97,27
07991589,7,659776.27,27
08002235,7,437979.14,27
02703035,7,154415.72,27
00933570,7,56151.17,27
05772047,7,58958.73,27
46433195,7,168453.52,27
32466910,7,505360.55,27
01891951,7,126901.65,27
02891424,7,291986.09,27
01991749,7,434890.83,27
04772541,7,140377.93,27
04002701,7,44920.94,27
22210227,7,634227.49,27
02111310,7,47728.5,27
02891986,7,216182.01,27
02254484,7,54747.39,27
09891579,7,12634.01,27
25650113,7,8422.68,27
00845745,7,57554.95,27
07055936,7,88718.85,27
42892300,7,42113.38,27
36601661,7,105283.45,27
39789488,7,37059.77,27
01991566,7,17687.62,27
35044809,7,182491.31,27
08021044,7,88438.1,27
01991608,7,244257.6,27
00945686,7,239765.5,27
27216332,7,47728.5,27
05002456,7,196529.1,27
38789750,7,241450.04,27
07454035,7,84226.76,27
04002551,7,446121.06,27
04445863,7,27233.32,27
33468747,7,196529.1,27
08991514,7,76927.11,27
04991367,7,165645.96,27
07021441,7,203548.0,27
47902368,7,17406.86,27
00991822,7,140377.93,27
04991335,7,30883.14,27
02991427,7,176876.19,27
29311024,7,33129.19,27
00991132,7,8422.68,27
37133217,7,25268.03,27
28302590,7,32848.44,27
05002683,7,168453.52,27
37339063,7,51939.83,27
01440202,7,650230.57,27
06991845,7,449209.38,27
46143835,7,126340.14,27
41702685,7,0.0,27
01002706,7,196529.1,27
38916217,7,1123023.44,27
08002310,7,224604.69,27
05891052,7,1123023.44,27
09991646,8,982645.51,27
25865503,8,308831.45,27
05002855,8,280755.86,27
00891722,8,14037.79,27
08891317,8,203828.75,27
06945471,8,128024.67,27
06991737,8,351787.09,27
14324732,8,151608.16,27
05002564,8,5615.12,27
00945448,8,87595.83,27
05991940,8,196529.1,27
25865902,8,16845.35,27
02991438,8,37902.04,27
03891254,8,589587.31,27
04534906,8,98826.06,27
05991552,8,161434.62,27
00891550,8,147396.83,27
09991214,8,238642.48,27
05002013,8,210566.9,27
01102310,8,168453.52,27
08945338,8,1179174.62,27
06991435,8,103879.67,27
04891331,8,80015.42,27
01891444,8,168453.52,27
01991491,8,210566.9,27
06891346,8,32286.92,27
09945023,8,140377.93,27
03002798,8,84226.76,27
01945673,8,533436.14,27
06002167,8,56151.17,27
09002949,8,16845.35,27
04002313,8,679429.18,27
04891246,8,421133.79,27
00002100,8,36498.26,27
09772141,8,42113.38,27
09991399,8,105283.45,27
09603070,8,157223.28,27
07002136,8,199336.66,27
03002161,8,60643.27,27
07821205,8,505360.55,27
02923062,8,207759.34,27
00002823,8,281598.13,27
02991191,8,6738.14,27
05145412,8,63170.07,27
11424621,8,112302.34,27
00803627,8,140377.93,27
09991884,8,308831.45,27
03002635,8,30883.14,27
04772843,8,56151.17,27
00891429,8,3369070.33,27
02991385,8,94053.21,27
09991366,8,126340.14,27
09945887,8,203267.24,27
06333281,8,25268.03,27
08891914,8,182491.31,27
08933888,8,14037.79,27
09845344,8,336907.03,27
06845241,8,115671.41,27
06891130,8,21056.69,27
08991234,8,23864.25,27
01002071,8,140377.93,27
08002903,8,5615.12,27
26571212,8,196529.1,27
01002803,8,293389.87,27
01991681,8,70188.96,27
04891622,8,463247.17,27
07991102,8,1209777.0,27
07945387,8,30321.63,27
03002937,8,43797.91,27
28332614,8,190913.98,27
06002350,8,44920.94,27
05002575,8,56712.68,27
05002703,8,2807.56,27
37747685,8,47728.5,27
01584903,8,303216.33,27
00055966,8,336907.03,27
00155894,8,84788.27,27
00002929,8,229658.29,27
05991843,8,252680.27,27
04891138,8,280755.86,27
08002041,8,70188.96,27
04002746,8,61766.29,27
02891074,8,553931.31,27
03891631,8,168453.52,27
05991735,8,238642.48,27
41630554,8,107248.74,27
02991266,8,238642.48,27
03991817,8,547473.93,27
20884205,8,70188.96,27
01002362,8,7861.16,27
42740158,8,128305.43,27
09891535,8,64573.85,27
06935768,8,127743.92,27
00891237,8,39867.33,27
06991532,8,115109.9,27
02991590,8,17968.37,27
08991666,8,98264.55,27
08991192,8,252680.27,27
08991893,8,530628.58,27
27535366,8,218989.57,27
13183057,8,71311.99,27
21670935,8,145993.05,27
00991531,8,168453.52,27
08991622,8,67381.41,27
06991521,8,266718.07,27
04945986,8,34532.97,27
05111510,8,28075.59,27
33209197,8,84226.76,27
02991233,8,425345.13,27
01991544,8,182491.31,27
01991037,8,140377.93,27
01991328,8,482900.08,27
07945786,8,144027.76,27
05891829,8,210566.9,27
03891362,8,126340.14,27
00002856,8,42113.38,27
21131627,8,33690.7,27
01845910,8,34813.73,27
01991533,8,25829.54,27
03991088,8,121567.29,27
05991033,8,15441.57,27
06991091,8,112302.34,27
09002938,8,19652.91,27
40852781,8,1130884.61,27
47772192,8,308831.45,27
07991728,8,18249.13,27
27355090,8,764498.21,27
03002657,8,370597.74,27
03945886,8,209163.12,27
02891263,8,21056.69,27
01991249,8,83665.25,27
08021443,8,109494.79,27
00002812,8,758040.82,27
31498178,8,970292.25,27
27816685,8,176876.19,27
08945248,8,883257.94,27
26793802,8,172384.1,27
32480741,8,821210.89,27
06945438,8,261945.22,27
03923139,8,142343.22,27
25593378,8,631700.69,27
34246015,8,4127111.15,27
05772446,8,336907.03,27
02772645,8,259699.17,27
07991340,8,112302.34,27
07991437,8,23864.25,27
03212657,8,284686.44,27
29670411,8,701889.65,27
05111607,8,112302.34,27
05891754,8,673814.07,27
04891472,8,70188.96,27
26531455,8,334099.47,27
05991228,8,16003.08,27
02454230,8,106687.23,27
05845045,8,61485.53,27
28670744,8,56151.17,27
07903968,8,932670.97,27
07991589,8,659776.27,27
08002235,8,437979.14,27
02703035,8,154415.72,27
00933570,8,56151.17,27
05772047,8,58958.73,27
46433195,8,168453.52,27
32466910,8,505360.55,27
01891951,8,126901.65,27
02891424,8,291986.09,27
01991749,8,434890.83,27
04772541,8,140377.93,27
04002701,8,44920.94,27
22210227,8,634227.49,27
02111310,8,47728.5,27
02891986,8,216182.01,27
02254484,8,54747.39,27
09891579,8,12634.01,27
25650113,8,8422.68,27
00845745,8,57554.95,27
07055936,8,88718.85,27
42892300,8,42113.38,27
36601661,8,105283.45,27
39789488,8,37059.77,27
01991566,8,17687.62,27
35044809,8,182491.31,27
08021044,8,88438.1,27
01991608,8,244257.6,27
00945686,8,239765.5,27
27216332,8,47728.5,27
05002456,8,196529.1,27
38789750,8,241450.04,27
07454035,8,84226.76,27
04002551,8,446121.06,27
04445863,8,27233.32,27
33468747,8,196529.1,27
08991514,8,76927.11,27
04991367,8,165645.96,27
07021441,8,203548.0,27
47902368,8,17406.86,27
00991822,8,140377.93,27
04991335,8,30883.14,27
02991427,8,176876.19,27
29311024,8,33129.19,27
00991132,8,8422.68,27
37133217,8,25268.03,27
28302590,8,32848.44,27
05002683,8,168453.52,27
37339063,8,51939.83,27
01440202,8,650230.57,27
06991845,8,449209.38,27
46143835,8,126340.14,27
41702685,8,0.0,27
01002706,8,196529.1,27
38916217,8,1123023.44,27
08002310,8,224604.69,27
05891052,8,1123023.44,27
09991646,9,982645.51,27
25865503,9,308831.45,27
05002855,9,280755.86,27
00891722,9,14037.79,27
08891317,9,203828.75,27
06945471,9,128024.67,27
06991737,9,351787.09,27
14324732,9,151608.16,27
05002564,9,5615.12,27
00945448,9,87595.83,27
05991940,9,196529.1,27
25865902,9,16845.35,27
02991438,9,37902.04,27
03891254,9,589587.31,27
04534906,9,98826.06,27
05991552,9,161434.62,27
00891550,9,147396.83,27
09991214,9,238642.48,27
05002013,9,210566.9,27
01102310,9,168453.52,27
08945338,9,1179174.62,27
06991435,9,103879.67,27
04891331,9,80015.42,27
01891444,9,168453.52,27
01991491,9,210566.9,27
06891346,9,32286.92,27
09945023,9,140377.93,27
03002798,9,84226.76,27
01945673,9,533436.14,27
06002167,9,56151.17,27
09002949,9,16845.35,27
04002313,9,679429.18,27
04891246,9,421133.79,27
00002100,9,36498.26,27
09772141,9,42113.38,27
09991399,9,105283.45,27
09603070,9,157223.28,27
07002136,9,199336.66,27
03002161,9,60643.27,27
07821205,9,505360.55,27
02923062,9,207759.34,27
00002823,9,281598.13,27
02991191,9,6738.14,27
05145412,9,63170.07,27
11424621,9,112302.34,27
00803627,9,140377.93,27
09991884,9,308831.45,27
03002635,9,30883.14,27
04772843,9,56151.17,27
00891429,9,2246046.89,27
02991385,9,94053.21,27
09991366,9,126340.14,27
09945887,9,203267.24,27
06333281,9,25268.03,27
08891914,9,182491.31,27
08933888,9,14037.79,27
09845344,9,336907.03,27
06845241,9,115671.41,27
06891130,9,21056.69,27
08991234,9,23864.25,27
01002071,9,140377.93,27
08002903,9,5615.12,27
26571212,9,196529.1,27
01002803,9,293389.87,27
01991681,9,70188.96,27
04891622,9,463247.17,27
07991102,9,1209777.0,27
07945387,9,30321.63,27
03002937,9,43797.91,27
28332614,9,190913.98,27
06002350,9,44920.94,27
05002575,9,56712.68,27
05002703,9,2807.56,27
37747685,9,47728.5,27
01584903,9,303216.33,27
00055966,9,336907.03,27
00155894,9,84788.27,27
00002929,9,229658.29,27
05991843,9,252680.27,27
04891138,9,280755.86,27
08002041,9,70188.96,27
04002746,9,61766.29,27
02891074,9,553931.31,27
03891631,9,168453.52,27
05991735,9,238642.48,27
41630554,9,107248.74,27
02991266,9,238642.48,27
03991817,9,547473.93,27
20884205,9,70188.96,27
01002362,9,7861.16,27
42740158,9,128305.43,27
09891535,9,64573.85,27
06935768,9,127743.92,27
00891237,9,39867.33,27
06991532,9,115109.9,27
02991590,9,17968.37,27
08991666,9,98264.55,27
08991192,9,252680.27,27
08991893,9,530628.58,27
27535366,9,218989.57,27
13183057,9,71311.99,27
21670935,9,145993.05,27
00991531,9,168453.52,27
08991622,9,67381.41,27
